week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2026-05-04,PROD004,STORE004,West,59,146.91,0,None,0.0
2026-05-04,PROD005,STORE004,West,30,134.7,0,None,0.0
2026-05-04,PROD006,STORE004,West,36,143.64,0,None,0.0
2026-05-04,PROD007,STORE004,West,90,134.55,1,BOGO,50.0
2026-05-04,PROD008,STORE004,West,22,109.78,0,None,0.0
2026-05-04,PROD009,STORE004,West,154,152.46,0,None,0.0
2026-05-04,PROD010,STORE004,West,99,177.21,1,Display Space,0.0
2026-05-04,PROD011,STORE004,West,57,130.53,0,None,0.0
2026-05-04,PROD012,STORE004,West,139,179.31,0,None,0.0
2026-05-04,PROD013,STORE004,West,62,92.69,1,BOGO,50.0
2026-05-04,PROD014,STORE004,West,54,161.46,0,None,0.0
2026-05-04,PROD015,STORE004,West,38,132.62,0,None,0.0
2026-05-04,PROD016,STORE004,West,28,106.12,0,None,0.0
2026-05-04,PROD017,STORE004,West,93,196.83,1,Discount,15.0
2026-05-04,PROD018,STORE004,West,75,164.25,0,None,0.0
2026-05-04,PROD019,STORE004,West,65,122.85,0,None,0.0
2026-05-04,PROD020,STORE004,West,79,129.96,1,BOGO,50.0
2026-05-04,PROD001,STORE005,North,150,298.5,1,Display Space,0.0
2026-05-04,PROD002,STORE005,North,187,186.06,1,BOGO,50.0
2026-05-04,PROD003,STORE005,North,151,224.99,0,None,0.0
2026-05-04,PROD004,STORE005,North,100,249.0,0,None,0.0
2026-05-04,PROD005,STORE005,North,56,251.44,0,None,0.0
2026-05-04,PROD006,STORE005,North,68,271.32,1,Display Space,0.0
2026-05-04,PROD007,STORE005,North,96,287.04,0,None,0.0
2026-05-04,PROD008,STORE005,North,50,249.5,0,None,0.0
2026-05-04,PROD009,STORE005,North,207,204.93,0,None,0.0
2026-05-04,PROD010,STORE005,North,150,268.5,0,None,0.0
2026-05-04,PROD011,STORE005,North,110,251.9,0,None,0.0
2026-05-04,PROD012,STORE005,North,159,205.11,0,None,0.0
2026-05-04,PROD013,STORE005,North,71,212.29,0,None,0.0
2026-05-04,PROD014,STORE005,North,83,248.17,0,None,0.0
2026-05-04,PROD015,STORE005,North,63,219.87,0,None,0.0
2026-05-04,PROD016,STORE005,North,65,246.35,0,None,0.0
2026-05-04,PROD017,STORE005,North,99,246.51,0,None,0.0
2026-05-04,PROD018,STORE005,North,131,286.89,0,None,0.0
2026-05-04,PROD019,STORE005,North,157,296.73,0,None,0.0
2026-05-04,PROD020,STORE005,North,57,187.53,0,None,0.0
2026-05-04,PROD001,STORE006,North,98,195.02,0,None,0.0
2026-05-04,PROD002,STORE006,North,110,218.9,0,None,0.0
2026-05-04,PROD003,STORE006,North,190,283.1,0,None,0.0
2026-05-04,PROD004,STORE006,North,102,253.98,0,None,0.0
2026-05-04,PROD005,STORE006,North,43,193.07,0,None,0.0
2026-05-04,PROD006,STORE006,North,68,271.32,0,None,0.0
2026-05-04,PROD007,STORE006,North,88,263.12,0,None,0.0
2026-05-04,PROD008,STORE006,North,56,279.44,0,None,0.0
2026-05-04,PROD009,STORE006,North,238,235.62,0,None,0.0
2026-05-04,PROD010,STORE006,North,132,236.28,0,None,0.0
2026-05-04,PROD011,STORE006,North,86,196.94,0,None,0.0
2026-05-04,PROD012,STORE006,North,180,232.2,0,None,0.0
2026-05-04,PROD013,STORE006,North,64,191.36,0,None,0.0
2026-05-04,PROD014,STORE006,North,165,246.68,1,BOGO,50.0
2026-05-04,PROD015,STORE006,North,56,195.44,0,None,0.0
2026-05-04,PROD016,STORE006,North,63,238.77,0,None,0.0
2026-05-04,PROD017,STORE006,North,75,186.75,0,None,0.0
2026-05-04,PROD018,STORE006,North,99,216.81,0,None,0.0
2026-05-04,PROD019,STORE006,North,158,298.62,0,None,0.0
2026-05-04,PROD020,STORE006,North,78,256.62,0,None,0.0
2026-05-04,PROD001,STORE007,West,310,308.45,1,BOGO,50.0
2026-05-04,PROD002,STORE007,West,225,447.75,0,None,0.0
2026-05-04,PROD003,STORE007,West,322,479.78,0,None,0.0
2026-05-04,PROD004,STORE007,West,150,373.5,0,None,0.0
2026-05-04,PROD005,STORE007,West,71,318.79,0,None,0.0
2026-05-04,PROD006,STORE007,West,117,466.83,0,None,0.0
2026-05-04,PROD007,STORE007,West,131,391.69,0,None,0.0
2026-05-04,PROD008,STORE007,West,97,484.03,0,None,0.0
2026-05-04,PROD009,STORE007,West,452,447.48,0,None,0.0
2026-05-04,PROD010,STORE007,West,237,424.23,0,None,0.0
2026-05-04,PROD011,STORE007,West,158,361.82,0,None,0.0
2026-05-04,PROD012,STORE007,West,256,330.24,0,None,0.0
2026-05-04,PROD013,STORE007,West,149,445.51,0,None,0.0
2026-05-04,PROD014,STORE007,West,147,439.53,0,None,0.0
2026-05-04,PROD015,STORE007,West,107,373.43,0,None,0.0
2026-05-04,PROD016,STORE007,West,109,413.11,0,None,0.0
2026-05-04,PROD017,STORE007,West,191,475.59,0,None,0.0
2026-05-04,PROD018,STORE007,West,313,342.74,1,BOGO,50.0
2026-05-04,PROD019,STORE007,West,208,393.12,0,None,0.0
2026-05-04,PROD020,STORE007,West,191,314.19,1,BOGO,50.0
2026-05-04,PROD001,STORE008,East,117,232.83,0,None,0.0
2026-05-04,PROD002,STORE008,East,124,246.76,0,None,0.0
2026-05-04,PROD003,STORE008,East,198,295.02,0,None,0.0
2026-05-04,PROD004,STORE008,East,124,308.76,0,None,0.0
2026-05-04,PROD005,STORE008,East,40,179.6,0,None,0.0
2026-05-04,PROD006,STORE008,East,57,227.43,0,None,0.0
2026-05-04,PROD007,STORE008,East,76,227.24,0,None,0.0
2026-05-04,PROD008,STORE008,East,42,209.58,0,None,0.0
2026-05-04,PROD009,STORE008,East,254,251.46,0,None,0.0
2026-05-04,PROD010,STORE008,East,135,241.65,0,None,0.0
2026-05-04,PROD011,STORE008,East,151,259.34,1,Discount,25.0
2026-05-04,PROD012,STORE008,East,173,223.17,0,None,0.0
2026-05-04,PROD013,STORE008,East,69,206.31,0,None,0.0
2026-05-04,PROD014,STORE008,East,66,197.34,0,None,0.0
2026-05-04,PROD015,STORE008,East,113,197.19,1,BOGO,50.0
2026-05-04,PROD016,STORE008,East,60,227.4,0,None,0.0
2026-05-04,PROD017,STORE008,East,95,236.55,0,None,0.0
2026-05-04,PROD018,STORE008,East,102,223.38,0,None,0.0
2026-05-04,PROD019,STORE008,East,159,300.51,0,None,0.0
2026-05-04,PROD020,STORE008,East,83,273.07,0,None,0.0
2026-05-04,PROD001,STORE009,West,32,63.68,0,None,0.0
2026-05-04,PROD002,STORE009,West,29,57.71,0,None,0.0
2026-05-04,PROD003,STORE009,West,41,61.09,0,None,0.0
2026-05-04,PROD004,STORE009,West,26,64.74,0,None,0.0
2026-05-04,PROD005,STORE009,West,11,49.39,0,None,0.0
2026-05-04,PROD006,STORE009,West,17,67.83,0,None,0.0
2026-05-04,PROD007,STORE009,West,17,50.83,0,None,0.0
2026-05-04,PROD008,STORE009,West,12,59.88,0,None,0.0
2026-05-04,PROD009,STORE009,West,60,59.4,0,None,0.0
2026-05-04,PROD010,STORE009,West,28,50.12,0,None,0.0
2026-05-04,PROD011,STORE009,West,30,54.96,1,Discount,20.0
2026-05-04,PROD012,STORE009,West,38,49.02,0,None,0.0
2026-05-04,PROD013,STORE009,West,19,56.81,0,None,0.0
2026-05-04,PROD014,STORE009,West,21,62.79,0,None,0.0
2026-05-04,PROD015,STORE009,West,20,69.8,0,None,0.0
2026-05-04,PROD016,STORE009,West,15,56.85,0,None,0.0
2026-05-04,PROD017,STORE009,West,22,54.78,0,None,0.0
2026-05-04,PROD018,STORE009,West,32,70.08,0,None,0.0
2026-05-04,PROD019,STORE009,West,27,51.03,0,None,0.0
2026-05-04,PROD020,STORE009,West,19,62.51,0,None,0.0
2026-05-04,PROD001,STORE010,South,35,69.65,0,None,0.0
2026-05-04,PROD002,STORE010,South,22,43.78,0,None,0.0
2026-05-04,PROD003,STORE010,South,37,55.13,0,None,0.0
2026-05-04,PROD004,STORE010,South,18,44.82,0,None,0.0
2026-05-04,PROD005,STORE010,South,16,71.84,0,None,0.0
2026-05-04,PROD006,STORE010,South,11,43.89,0,None,0.0
2026-05-04,PROD007,STORE010,South,19,56.81,0,None,0.0
2026-05-04,PROD008,STORE010,South,12,59.88,0,None,0.0
2026-05-04,PROD009,STORE010,South,61,60.39,0,None,0.0
2026-05-04,PROD010,STORE010,South,36,64.44,1,Display Space,0.0
2026-05-04,PROD011,STORE010,South,31,70.99,0,None,0.0
2026-05-04,PROD012,STORE010,South,50,64.5,0,None,0.0
2026-05-04,PROD013,STORE010,South,16,47.84,0,None,0.0
2026-05-04,PROD014,STORE010,South,17,50.83,0,None,0.0
2026-05-04,PROD015,STORE010,South,14,48.86,0,None,0.0
2026-05-04,PROD016,STORE010,South,15,56.85,0,None,0.0
2026-05-04,PROD017,STORE010,South,23,57.27,0,None,0.0
2026-05-04,PROD018,STORE010,South,26,56.94,1,Display Space,0.0
2026-05-04,PROD019,STORE010,South,29,54.81,0,None,0.0
2026-05-04,PROD020,STORE010,South,19,62.51,0,None,0.0
2026-05-04,PROD001,STORE011,North,254,505.46,0,None,0.0
2026-05-04,PROD002,STORE011,North,166,330.34,0,None,0.0
2026-05-04,PROD003,STORE011,North,268,399.32,0,None,0.0
2026-05-04,PROD004,STORE011,North,178,443.22,0,None,0.0
2026-05-04,PROD005,STORE011,North,170,648.81,1,Discount,15.0
2026-05-04,PROD006,STORE011,North,101,402.99,0,None,0.0
2026-05-04,PROD007,STORE011,North,222,331.89,1,BOGO,50.0
2026-05-04,PROD008,STORE011,North,94,469.06,0,None,0.0
2026-05-04,PROD009,STORE011,North,459,454.41,0,None,0.0
2026-05-04,PROD010,STORE011,North,364,521.25,1,Discount,20.0
2026-05-04,PROD011,STORE011,North,225,515.25,0,None,0.0
2026-05-04,PROD012,STORE011,North,285,367.65,0,None,0.0
2026-05-04,PROD013,STORE011,North,180,538.2,1,Display Space,0.0
2026-05-04,PROD014,STORE011,North,196,586.04,1,Display Space,0.0
2026-05-04,PROD015,STORE011,North,100,349.0,0,None,0.0
2026-05-04,PROD016,STORE011,North,114,432.06,0,None,0.0
2026-05-04,PROD017,STORE011,North,151,375.99,0,None,0.0
2026-05-04,PROD018,STORE011,North,231,505.89,0,None,0.0
2026-05-04,PROD019,STORE011,North,265,500.85,0,None,0.0
2026-05-04,PROD020,STORE011,North,125,411.25,0,None,0.0
2026-05-04,PROD001,STORE012,North,33,65.67,0,None,0.0
2026-05-04,PROD002,STORE012,North,34,67.66,0,None,0.0
2026-05-04,PROD003,STORE012,North,54,72.41,1,Discount,10.0
2026-05-04,PROD004,STORE012,North,18,44.82,0,None,0.0
2026-05-04,PROD005,STORE012,North,13,58.37,0,None,0.0
2026-05-04,PROD006,STORE012,North,15,59.85,0,None,0.0
2026-05-04,PROD007,STORE012,North,16,47.84,0,None,0.0
2026-05-04,PROD008,STORE012,North,10,49.9,0,None,0.0
2026-05-04,PROD009,STORE012,North,56,55.44,0,None,0.0
2026-05-04,PROD010,STORE012,North,41,73.39,0,None,0.0
2026-05-04,PROD011,STORE012,North,24,54.96,0,None,0.0
2026-05-04,PROD012,STORE012,North,47,60.63,0,None,0.0
2026-05-04,PROD013,STORE012,North,20,59.8,0,None,0.0
2026-05-04,PROD014,STORE012,North,17,50.83,0,None,0.0
2026-05-04,PROD015,STORE012,North,17,59.33,0,None,0.0
2026-05-04,PROD016,STORE012,North,14,53.06,0,None,0.0
2026-05-04,PROD017,STORE012,North,21,52.29,0,None,0.0
2026-05-04,PROD018,STORE012,North,24,52.56,0,None,0.0
2026-05-04,PROD019,STORE012,North,38,71.82,0,None,0.0
2026-05-04,PROD020,STORE012,North,16,52.64,0,None,0.0
2026-05-04,PROD001,STORE013,East,227,451.73,0,None,0.0
2026-05-04,PROD002,STORE013,East,230,457.7,0,None,0.0
2026-05-04,PROD003,STORE013,East,330,491.7,0,None,0.0
2026-05-04,PROD004,STORE013,East,169,420.81,0,None,0.0
2026-05-04,PROD005,STORE013,East,74,332.26,0,None,0.0
2026-05-04,PROD006,STORE013,East,113,450.87,0,None,0.0
2026-05-04,PROD007,STORE013,East,123,367.77,0,None,0.0
2026-05-04,PROD008,STORE013,East,81,404.19,0,None,0.0
2026-05-04,PROD009,STORE013,East,460,455.4,0,None,0.0
2026-05-04,PROD010,STORE013,East,200,358.0,0,None,0.0
2026-05-04,PROD011,STORE013,East,208,476.32,0,None,0.0
2026-05-04,PROD012,STORE013,East,297,383.13,0,None,0.0
2026-05-04,PROD013,STORE013,East,156,466.44,0,None,0.0
2026-05-04,PROD014,STORE013,East,146,436.54,0,None,0.0
2026-05-04,PROD015,STORE013,East,137,478.13,0,None,0.0
2026-05-04,PROD016,STORE013,East,97,367.63,0,None,0.0
2026-05-04,PROD017,STORE013,East,201,500.49,0,None,0.0
2026-05-04,PROD018,STORE013,East,174,381.06,0,None,0.0
2026-05-04,PROD019,STORE013,East,173,326.97,0,None,0.0
2026-05-04,PROD020,STORE013,East,135,444.15,0,None,0.0
2026-05-04,PROD001,STORE014,North,74,147.26,0,None,0.0
2026-05-04,PROD002,STORE014,North,79,157.21,0,None,0.0
2026-05-04,PROD003,STORE014,North,108,160.92,0,None,0.0
2026-05-04,PROD004,STORE014,North,73,181.77,0,None,0.0
2026-05-04,PROD005,STORE014,North,47,211.03,1,Display Space,0.0
2026-05-04,PROD006,STORE014,North,29,115.71,0,None,0.0
2026-05-04,PROD007,STORE014,North,43,128.57,0,None,0.0
2026-05-04,PROD008,STORE014,North,34,169.66,0,None,0.0
2026-05-04,PROD009,STORE014,North,226,223.74,1,Display Space,0.0
2026-05-04,PROD010,STORE014,North,79,141.41,0,None,0.0
2026-05-04,PROD011,STORE014,North,62,141.98,0,None,0.0
2026-05-04,PROD012,STORE014,North,102,131.58,0,None,0.0
2026-05-04,PROD013,STORE014,North,50,149.5,0,None,0.0
2026-05-04,PROD014,STORE014,North,46,137.54,0,None,0.0
2026-05-04,PROD015,STORE014,North,47,164.03,0,None,0.0
2026-05-04,PROD016,STORE014,North,37,140.23,0,None,0.0
2026-05-04,PROD017,STORE014,North,86,192.73,1,Discount,10.0
2026-05-04,PROD018,STORE014,North,70,153.3,0,None,0.0
2026-05-04,PROD019,STORE014,North,68,128.52,0,None,0.0
2026-05-04,PROD020,STORE014,North,47,154.63,0,None,0.0
2026-05-04,PROD001,STORE015,East,26,51.74,0,None,0.0
2026-05-04,PROD002,STORE015,East,35,69.65,0,None,0.0
2026-05-04,PROD003,STORE015,East,35,52.15,0,None,0.0
2026-05-04,PROD004,STORE015,East,25,62.25,0,None,0.0
2026-05-04,PROD005,STORE015,East,12,53.88,0,None,0.0
2026-05-04,PROD006,STORE015,East,16,63.84,0,None,0.0
2026-05-04,PROD007,STORE015,East,17,50.83,0,None,0.0
2026-05-04,PROD008,STORE015,East,10,49.9,0,None,0.0
2026-05-04,PROD009,STORE015,East,138,68.31,1,BOGO,50.0
2026-05-04,PROD010,STORE015,East,35,62.65,0,None,0.0
2026-05-04,PROD011,STORE015,East,23,52.67,0,None,0.0
2026-05-04,PROD012,STORE015,East,47,60.63,0,None,0.0
2026-05-04,PROD013,STORE015,East,19,56.81,0,None,0.0
2026-05-04,PROD014,STORE015,East,21,62.79,0,None,0.0
2026-05-04,PROD015,STORE015,East,17,59.33,0,None,0.0
2026-05-04,PROD016,STORE015,East,19,72.01,0,None,0.0
2026-05-04,PROD017,STORE015,East,24,59.76,0,None,0.0
2026-05-04,PROD018,STORE015,East,30,65.7,0,None,0.0
2026-05-04,PROD019,STORE015,East,28,52.92,0,None,0.0
2026-05-04,PROD020,STORE015,East,19,62.51,0,None,0.0
2026-05-04,PROD001,STORE016,South,75,149.25,0,None,0.0
2026-05-04,PROD002,STORE016,South,61,121.39,0,None,0.0
2026-05-04,PROD003,STORE016,South,119,177.31,0,None,0.0
2026-05-04,PROD004,STORE016,South,46,114.54,0,None,0.0
2026-05-04,PROD005,STORE016,South,31,139.19,0,None,0.0
2026-05-04,PROD006,STORE016,South,40,159.6,0,None,0.0
2026-05-04,PROD007,STORE016,South,38,113.62,0,None,0.0
2026-05-04,PROD008,STORE016,South,24,119.76,0,None,0.0
2026-05-04,PROD009,STORE016,South,166,164.34,0,None,0.0
2026-05-04,PROD010,STORE016,South,113,171.93,1,Discount,15.0
2026-05-04,PROD011,STORE016,South,69,158.01,0,None,0.0
2026-05-04,PROD012,STORE016,South,101,130.29,0,None,0.0
2026-05-04,PROD013,STORE016,South,58,173.42,0,None,0.0
2026-05-04,PROD014,STORE016,South,52,155.48,0,None,0.0
2026-05-04,PROD015,STORE016,South,42,146.58,0,None,0.0
2026-05-04,PROD016,STORE016,South,34,128.86,0,None,0.0
2026-05-04,PROD017,STORE016,South,56,139.44,0,None,0.0
2026-05-04,PROD018,STORE016,South,60,131.4,0,None,0.0
2026-05-04,PROD019,STORE016,South,86,162.54,0,None,0.0
2026-05-04,PROD020,STORE016,South,49,161.21,0,None,0.0
2026-05-04,PROD001,STORE017,South,79,157.21,0,None,0.0
2026-05-04,PROD002,STORE017,South,83,165.17,0,None,0.0
2026-05-04,PROD003,STORE017,South,233,173.59,1,BOGO,50.0
2026-05-04,PROD004,STORE017,South,46,114.54,0,None,0.0
2026-05-04,PROD005,STORE017,South,38,170.62,0,None,0.0
2026-05-04,PROD006,STORE017,South,37,147.63,0,None,0.0
2026-05-04,PROD007,STORE017,South,51,152.49,0,None,0.0
2026-05-04,PROD008,STORE017,South,26,129.74,0,None,0.0
2026-05-04,PROD009,STORE017,South,170,168.3,0,None,0.0
2026-05-04,PROD010,STORE017,South,65,116.35,0,None,0.0
2026-05-04,PROD011,STORE017,South,49,56.11,1,BOGO,50.0
2026-05-04,PROD012,STORE017,South,117,150.93,0,None,0.0
2026-05-04,PROD013,STORE017,South,52,155.48,0,None,0.0
2026-05-04,PROD014,STORE017,South,49,146.51,0,None,0.0
2026-05-04,PROD015,STORE017,South,40,139.6,0,None,0.0
2026-05-04,PROD016,STORE017,South,44,166.76,0,None,0.0
2026-05-04,PROD017,STORE017,South,59,146.91,0,None,0.0
2026-05-04,PROD018,STORE017,South,70,153.3,0,None,0.0
2026-05-04,PROD019,STORE017,South,83,156.87,0,None,0.0
2026-05-04,PROD020,STORE017,South,40,131.6,0,None,0.0
2026-05-04,PROD001,STORE018,South,234,465.66,0,None,0.0
2026-05-04,PROD002,STORE018,South,193,384.07,0,None,0.0
2026-05-04,PROD003,STORE018,South,262,390.38,0,None,0.0
2026-05-04,PROD004,STORE018,South,209,520.41,0,None,0.0
2026-05-04,PROD005,STORE018,South,91,408.59,0,None,0.0
2026-05-04,PROD006,STORE018,South,191,381.05,1,BOGO,50.0
2026-05-04,PROD007,STORE018,South,171,511.29,0,None,0.0
2026-05-04,PROD008,STORE018,South,72,359.28,0,None,0.0
2026-05-04,PROD009,STORE018,South,439,434.61,0,None,0.0
2026-05-04,PROD010,STORE018,South,278,497.62,1,Display Space,0.0
2026-05-04,PROD011,STORE018,South,148,338.92,0,None,0.0
2026-05-04,PROD012,STORE018,South,342,441.18,0,None,0.0
2026-05-04,PROD013,STORE018,South,141,421.59,0,None,0.0
2026-05-04,PROD014,STORE018,South,202,452.99,1,Discount,25.0
2026-05-04,PROD015,STORE018,South,164,572.36,1,Display Space,0.0
2026-05-04,PROD016,STORE018,South,117,443.43,0,None,0.0
2026-05-04,PROD017,STORE018,South,146,363.54,0,None,0.0
2026-05-04,PROD018,STORE018,South,167,365.73,0,None,0.0
2026-05-04,PROD019,STORE018,South,212,400.68,0,None,0.0
2026-05-04,PROD020,STORE018,South,109,358.61,0,None,0.0
2026-05-04,PROD001,STORE019,East,26,51.74,0,None,0.0
2026-05-04,PROD002,STORE019,East,31,61.69,0,None,0.0
2026-05-04,PROD003,STORE019,East,35,52.15,0,None,0.0
2026-05-04,PROD004,STORE019,East,23,57.27,0,None,0.0
2026-05-04,PROD005,STORE019,East,10,44.9,0,None,0.0
2026-05-04,PROD006,STORE019,East,17,67.83,0,None,0.0
2026-05-04,PROD007,STORE019,East,29,73.7,1,Discount,15.0
2026-05-04,PROD008,STORE019,East,12,59.88,0,None,0.0
2026-05-04,PROD009,STORE019,East,70,69.3,0,None,0.0
2026-05-04,PROD010,STORE019,East,27,48.33,0,None,0.0
2026-05-04,PROD011,STORE019,East,29,66.41,0,None,0.0
2026-05-04,PROD012,STORE019,East,49,63.21,0,None,0.0
2026-05-04,PROD013,STORE019,East,20,59.8,0,None,0.0
2026-05-04,PROD014,STORE019,East,33,98.67,1,Display Space,0.0
2026-05-04,PROD015,STORE019,East,14,48.86,0,None,0.0
2026-05-04,PROD016,STORE019,East,15,56.85,0,None,0.0
2026-05-04,PROD017,STORE019,East,25,62.25,0,None,0.0
2026-05-04,PROD018,STORE019,East,32,70.08,0,None,0.0
2026-05-04,PROD019,STORE019,East,34,64.26,0,None,0.0
2026-05-04,PROD020,STORE019,East,17,55.93,0,None,0.0
2026-05-04,PROD001,STORE020,South,32,63.68,0,None,0.0
2026-05-04,PROD002,STORE020,South,32,63.68,0,None,0.0
2026-05-04,PROD003,STORE020,South,40,59.6,0,None,0.0
2026-05-04,PROD004,STORE020,South,22,54.78,0,None,0.0
2026-05-04,PROD005,STORE020,South,12,53.88,0,None,0.0
2026-05-04,PROD006,STORE020,South,15,59.85,0,None,0.0
2026-05-04,PROD007,STORE020,South,33,49.34,1,BOGO,50.0
2026-05-04,PROD008,STORE020,South,14,69.86,0,None,0.0
2026-05-04,PROD009,STORE020,South,63,62.37,0,None,0.0
2026-05-04,PROD010,STORE020,South,40,71.6,0,None,0.0
2026-05-04,PROD011,STORE020,South,31,70.99,0,None,0.0
2026-05-04,PROD012,STORE020,South,54,69.66,0,None,0.0
2026-05-04,PROD013,STORE020,South,21,62.79,0,None,0.0
2026-05-04,PROD014,STORE020,South,20,59.8,0,None,0.0
2026-05-04,PROD015,STORE020,South,18,62.82,0,None,0.0
2026-05-04,PROD016,STORE020,South,14,53.06,0,None,0.0
2026-05-04,PROD017,STORE020,South,30,56.03,1,Discount,25.0
2026-05-04,PROD018,STORE020,South,26,56.94,0,None,0.0
2026-05-04,PROD019,STORE020,South,38,71.82,0,None,0.0
2026-05-04,PROD020,STORE020,South,14,46.06,0,None,0.0
2026-05-04,PROD001,STORE021,South,66,131.34,0,None,0.0
2026-05-04,PROD002,STORE021,South,63,125.37,0,None,0.0
2026-05-04,PROD003,STORE021,South,89,132.61,0,None,0.0
2026-05-04,PROD004,STORE021,South,52,129.48,0,None,0.0
2026-05-04,PROD005,STORE021,South,36,161.64,0,None,0.0
2026-05-04,PROD006,STORE021,South,34,135.66,0,None,0.0
2026-05-04,PROD007,STORE021,South,59,176.41,0,None,0.0
2026-05-04,PROD008,STORE021,South,28,139.72,0,None,0.0
2026-05-04,PROD009,STORE021,South,180,178.2,0,None,0.0
2026-05-04,PROD010,STORE021,South,78,139.62,0,None,0.0
2026-05-04,PROD011,STORE021,South,75,171.75,0,None,0.0
2026-05-04,PROD012,STORE021,South,95,122.55,0,None,0.0
2026-05-04,PROD013,STORE021,South,58,173.42,0,None,0.0
2026-05-04,PROD014,STORE021,South,37,110.63,0,None,0.0
2026-05-04,PROD015,STORE021,South,32,111.68,0,None,0.0
2026-05-04,PROD016,STORE021,South,47,178.13,0,None,0.0
2026-05-04,PROD017,STORE021,South,43,107.07,0,None,0.0
2026-05-04,PROD018,STORE021,South,51,111.69,0,None,0.0
2026-05-04,PROD019,STORE021,South,61,115.29,0,None,0.0
2026-05-04,PROD020,STORE021,South,50,164.5,0,None,0.0
2026-05-04,PROD001,STORE022,South,116,230.84,0,None,0.0
2026-05-04,PROD002,STORE022,South,103,204.97,0,None,0.0
2026-05-04,PROD003,STORE022,South,173,257.77,0,None,0.0
2026-05-04,PROD004,STORE022,South,80,199.2,0,None,0.0
2026-05-04,PROD005,STORE022,South,64,287.36,0,None,0.0
2026-05-04,PROD006,STORE022,South,61,243.39,0,None,0.0
2026-05-04,PROD007,STORE022,South,76,227.24,0,None,0.0
2026-05-04,PROD008,STORE022,South,49,244.51,0,None,0.0
2026-05-04,PROD009,STORE022,South,242,239.58,0,None,0.0
2026-05-04,PROD010,STORE022,South,164,293.56,0,None,0.0
2026-05-04,PROD011,STORE022,South,119,272.51,0,None,0.0
2026-05-04,PROD012,STORE022,South,215,277.35,0,None,0.0
2026-05-04,PROD013,STORE022,South,70,209.3,0,None,0.0
2026-05-04,PROD014,STORE022,South,74,221.26,0,None,0.0
2026-05-04,PROD015,STORE022,South,76,265.24,0,None,0.0
2026-05-04,PROD016,STORE022,South,112,382.03,1,Discount,10.0
2026-05-04,PROD017,STORE022,South,97,241.53,0,None,0.0
2026-05-04,PROD018,STORE022,South,118,258.42,0,None,0.0
2026-05-04,PROD019,STORE022,South,115,217.35,0,None,0.0
2026-05-04,PROD020,STORE022,South,85,279.65,0,None,0.0
2026-05-04,PROD001,STORE023,South,197,392.03,0,None,0.0
2026-05-04,PROD002,STORE023,South,233,463.67,0,None,0.0
2026-05-04,PROD003,STORE023,South,308,458.92,0,None,0.0
2026-05-04,PROD004,STORE023,South,152,378.48,0,None,0.0
2026-05-04,PROD005,STORE023,South,95,426.55,0,None,0.0
2026-05-04,PROD006,STORE023,South,97,387.03,0,None,0.0
2026-05-04,PROD007,STORE023,South,138,412.62,0,None,0.0
2026-05-04,PROD008,STORE023,South,100,499.0,0,None,0.0
2026-05-04,PROD009,STORE023,South,429,424.71,0,None,0.0
2026-05-04,PROD010,STORE023,South,233,417.07,0,None,0.0
2026-05-04,PROD011,STORE023,South,146,334.34,0,None,0.0
2026-05-04,PROD012,STORE023,South,309,398.61,0,None,0.0
2026-05-04,PROD013,STORE023,South,156,466.44,0,None,0.0
2026-05-04,PROD014,STORE023,South,114,340.86,0,None,0.0
2026-05-04,PROD015,STORE023,South,127,443.23,0,None,0.0
2026-05-04,PROD016,STORE023,South,80,303.2,0,None,0.0
2026-05-04,PROD017,STORE023,South,162,403.38,0,None,0.0
2026-05-04,PROD018,STORE023,South,185,405.15,0,None,0.0
2026-05-04,PROD019,STORE023,South,228,430.92,0,None,0.0
2026-05-04,PROD020,STORE023,South,115,378.35,0,None,0.0
2026-05-04,PROD001,STORE024,East,194,386.06,1,Display Space,0.0
2026-05-04,PROD002,STORE024,East,127,252.73,0,None,0.0
2026-05-04,PROD003,STORE024,East,151,224.99,0,None,0.0
2026-05-04,PROD004,STORE024,East,86,214.14,0,None,0.0
2026-05-04,PROD005,STORE024,East,54,242.46,0,None,0.0
2026-05-04,PROD006,STORE024,East,79,315.21,1,Display Space,0.0
2026-05-04,PROD007,STORE024,East,82,245.18,0,None,0.0
2026-05-04,PROD008,STORE024,East,55,274.45,0,None,0.0
2026-05-04,PROD009,STORE024,East,261,258.39,0,None,0.0
2026-05-04,PROD010,STORE024,East,132,236.28,0,None,0.0
2026-05-04,PROD011,STORE024,East,128,293.12,0,None,0.0
2026-05-04,PROD012,STORE024,East,294,341.33,1,Discount,10.0
2026-05-04,PROD013,STORE024,East,80,239.2,0,None,0.0
2026-05-04,PROD014,STORE024,East,70,209.3,0,None,0.0
2026-05-04,PROD015,STORE024,East,78,272.22,0,None,0.0
2026-05-04,PROD016,STORE024,East,52,197.08,0,None,0.0
2026-05-04,PROD017,STORE024,East,91,226.59,0,None,0.0
2026-05-04,PROD018,STORE024,East,118,258.42,0,None,0.0
2026-05-04,PROD019,STORE024,East,124,234.36,0,None,0.0
2026-05-04,PROD020,STORE024,East,76,250.04,0,None,0.0
2026-05-04,PROD001,STORE025,East,210,208.95,1,BOGO,50.0
2026-05-04,PROD002,STORE025,East,108,214.92,0,None,0.0
