week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2026-05-04,PROD008,STORE040,329,0,100,229,0
2026-05-04,PROD009,STORE040,632,0,384,248,0
2026-05-04,PROD010,STORE040,667,0,223,444,0
2026-05-04,PROD011,STORE040,484,0,181,303,0
2026-05-04,PROD012,STORE040,1127,0,291,836,0
2026-05-04,PROD013,STORE040,220,471,138,553,0
2026-05-04,PROD014,STORE040,286,0,120,166,0
2026-05-04,PROD015,STORE040,111,489,138,462,0
2026-05-04,PROD016,STORE040,358,0,98,260,0
2026-05-04,PROD017,STORE040,462,0,125,337,0
2026-05-04,PROD018,STORE040,665,0,200,465,0
2026-05-04,PROD019,STORE040,791,0,245,546,0
2026-05-04,PROD020,STORE040,448,0,135,313,0
2026-05-11,PROD001,STORE001,44,0,25,19,0
2026-05-11,PROD002,STORE001,94,0,31,63,0
2026-05-11,PROD003,STORE001,143,0,42,101,0
2026-05-11,PROD004,STORE001,95,0,29,66,0
2026-05-11,PROD005,STORE001,38,0,15,23,0
2026-05-11,PROD006,STORE001,42,0,14,28,0
2026-05-11,PROD007,STORE001,9,59,15,53,0
2026-05-11,PROD008,STORE001,18,0,11,7,0
2026-05-11,PROD009,STORE001,144,0,64,80,0
2026-05-11,PROD010,STORE001,63,0,31,32,0
2026-05-11,PROD011,STORE001,28,89,21,96,0
2026-05-11,PROD012,STORE001,24,143,39,128,0
2026-05-11,PROD013,STORE001,26,0,21,5,0
2026-05-11,PROD014,STORE001,36,0,27,9,0
2026-05-11,PROD015,STORE001,40,0,19,21,0
2026-05-11,PROD016,STORE001,53,0,19,34,0
2026-05-11,PROD017,STORE001,67,0,27,40,0
2026-05-11,PROD018,STORE001,87,0,29,58,0
2026-05-11,PROD019,STORE001,96,0,24,72,0
2026-05-11,PROD020,STORE001,21,66,17,70,0
2026-05-11,PROD001,STORE002,484,0,146,338,0
2026-05-11,PROD002,STORE002,106,497,144,459,0
2026-05-11,PROD003,STORE002,209,571,147,633,0
2026-05-11,PROD004,STORE002,181,0,84,97,0
2026-05-11,PROD005,STORE002,39,173,50,162,0
2026-05-11,PROD006,STORE002,67,161,49,179,0
2026-05-11,PROD007,STORE002,112,344,80,376,0
2026-05-11,PROD008,STORE002,148,0,49,99,0
2026-05-11,PROD009,STORE002,770,0,264,506,0
2026-05-11,PROD010,STORE002,352,0,124,228,0
2026-05-11,PROD011,STORE002,190,0,81,109,0
2026-05-11,PROD012,STORE002,259,596,179,676,0
2026-05-11,PROD013,STORE002,287,0,91,196,0
2026-05-11,PROD014,STORE002,21,266,62,225,0
2026-05-11,PROD015,STORE002,244,0,70,174,0
2026-05-11,PROD016,STORE002,93,251,70,274,0
2026-05-11,PROD017,STORE002,294,0,122,172,0
2026-05-11,PROD018,STORE002,382,0,118,264,0
2026-05-11,PROD019,STORE002,328,0,130,198,0
2026-05-11,PROD020,STORE002,265,0,84,181,0
2026-05-11,PROD001,STORE003,121,0,82,39,0
2026-05-11,PROD002,STORE003,244,0,66,178,0
2026-05-11,PROD003,STORE003,226,0,109,117,0
2026-05-11,PROD004,STORE003,23,206,66,163,0
2026-05-11,PROD005,STORE003,33,131,68,96,0
2026-05-11,PROD006,STORE003,80,0,35,45,0
2026-05-11,PROD007,STORE003,81,0,40,41,0
2026-05-11,PROD008,STORE003,63,0,25,38,0
2026-05-11,PROD009,STORE003,104,415,127,392,0
2026-05-11,PROD010,STORE003,147,0,84,63,0
2026-05-11,PROD011,STORE003,165,0,66,99,0
2026-05-11,PROD012,STORE003,266,0,83,183,0
2026-05-11,PROD013,STORE003,190,0,88,102,0
2026-05-11,PROD014,STORE003,131,0,39,92,0
2026-05-11,PROD015,STORE003,15,121,34,102,0
2026-05-11,PROD016,STORE003,109,0,28,81,0
2026-05-11,PROD017,STORE003,134,0,88,46,0
2026-05-11,PROD018,STORE003,185,0,62,123,0
2026-05-11,PROD019,STORE003,230,0,65,165,0
2026-05-11,PROD020,STORE003,110,0,39,71,0
2026-05-11,PROD001,STORE004,138,0,69,69,0
2026-05-11,PROD002,STORE004,203,0,83,120,0
2026-05-11,PROD003,STORE004,73,428,100,401,0
2026-05-11,PROD004,STORE004,186,0,53,133,0
2026-05-11,PROD005,STORE004,33,93,26,100,0
2026-05-11,PROD006,STORE004,70,0,35,35,0
2026-05-11,PROD007,STORE004,112,0,43,69,0
2026-05-11,PROD008,STORE004,52,0,25,27,0
2026-05-11,PROD009,STORE004,330,0,162,168,0
2026-05-11,PROD010,STORE004,83,280,103,260,0
2026-05-11,PROD011,STORE004,41,228,57,212,0
2026-05-11,PROD012,STORE004,330,0,137,193,0
2026-05-11,PROD013,STORE004,36,155,38,153,0
2026-05-11,PROD014,STORE004,136,0,55,81,0
2026-05-11,PROD015,STORE004,120,0,45,75,0
2026-05-11,PROD016,STORE004,121,0,28,93,0
2026-05-11,PROD017,STORE004,75,195,66,204,0
2026-05-11,PROD018,STORE004,119,0,77,42,0
2026-05-11,PROD019,STORE004,117,0,67,50,0
2026-05-11,PROD020,STORE004,116,0,34,82,0
2026-05-11,PROD001,STORE005,319,0,126,193,0
2026-05-11,PROD002,STORE005,359,0,105,254,0
2026-05-11,PROD003,STORE005,161,527,137,551,0
2026-05-11,PROD004,STORE005,84,356,86,354,0
2026-05-11,PROD005,STORE005,70,219,113,176,0
2026-05-11,PROD006,STORE005,60,176,46,190,0
2026-05-11,PROD007,STORE005,284,0,94,190,0
2026-05-11,PROD008,STORE005,212,0,51,161,0
2026-05-11,PROD009,STORE005,482,0,344,138,0
2026-05-11,PROD010,STORE005,504,0,261,243,0
2026-05-11,PROD011,STORE005,146,403,104,445,0
2026-05-11,PROD012,STORE005,216,580,160,636,0
2026-05-11,PROD013,STORE005,127,0,72,55,0
2026-05-11,PROD014,STORE005,239,0,79,160,0
2026-05-11,PROD015,STORE005,66,194,56,204,0
2026-05-11,PROD016,STORE005,147,0,65,82,0
2026-05-11,PROD017,STORE005,85,338,91,332,0
2026-05-11,PROD018,STORE005,394,0,118,276,0
2026-05-11,PROD019,STORE005,291,0,155,136,0
2026-05-11,PROD020,STORE005,156,0,66,90,0
2026-05-11,PROD001,STORE006,243,0,102,141,0
2026-05-11,PROD002,STORE006,304,0,117,187,0
2026-05-11,PROD003,STORE006,136,636,202,570,0
2026-05-11,PROD004,STORE006,307,0,105,202,0
2026-05-11,PROD005,STORE006,157,0,44,113,0
2026-05-11,PROD006,STORE006,106,0,70,36,0
2026-05-11,PROD007,STORE006,242,0,91,151,0
2026-05-11,PROD008,STORE006,100,0,83,17,0
2026-05-11,PROD009,STORE006,349,854,275,928,0
2026-05-11,PROD010,STORE006,248,0,128,120,0
2026-05-11,PROD011,STORE006,256,0,91,165,0
2026-05-11,PROD012,STORE006,436,0,173,263,0
2026-05-11,PROD013,STORE006,86,233,70,249,0
2026-05-11,PROD014,STORE006,92,283,94,281,0
2026-05-11,PROD015,STORE006,103,0,54,49,0
2026-05-11,PROD016,STORE006,170,0,63,107,0
2026-05-11,PROD017,STORE006,220,0,82,138,0
2026-05-11,PROD018,STORE006,419,0,115,304,0
2026-05-11,PROD019,STORE006,495,0,141,354,0
2026-05-11,PROD020,STORE006,187,0,79,108,0
2026-05-11,PROD001,STORE007,12,629,187,454,0
2026-05-11,PROD002,STORE007,747,0,230,517,0
2026-05-11,PROD003,STORE007,750,0,348,402,0
2026-05-11,PROD004,STORE007,224,0,136,88,0
2026-05-11,PROD005,STORE007,278,0,73,205,0
2026-05-11,PROD006,STORE007,264,0,112,152,0
2026-05-11,PROD007,STORE007,153,485,223,415,0
2026-05-11,PROD008,STORE007,274,0,107,167,0
2026-05-11,PROD009,STORE007,641,1342,913,1070,0
2026-05-11,PROD010,STORE007,575,0,234,341,0
2026-05-11,PROD011,STORE007,157,540,135,562,0
2026-05-11,PROD012,STORE007,318,886,554,650,0
2026-05-11,PROD013,STORE007,325,0,143,182,0
2026-05-11,PROD014,STORE007,181,433,157,457,0
2026-05-11,PROD015,STORE007,160,365,100,425,0
2026-05-11,PROD016,STORE007,198,0,106,92,0
2026-05-11,PROD017,STORE007,599,0,178,421,0
2026-05-11,PROD018,STORE007,619,0,166,453,0
2026-05-11,PROD019,STORE007,407,0,202,205,0
2026-05-11,PROD020,STORE007,225,0,100,125,0
2026-05-11,PROD001,STORE008,237,0,121,116,0
2026-05-11,PROD002,STORE008,411,0,119,292,0
2026-05-11,PROD003,STORE008,672,0,179,493,0
2026-05-11,PROD004,STORE008,56,386,108,334,0
2026-05-11,PROD005,STORE008,86,0,79,7,0
2026-05-11,PROD006,STORE008,194,0,66,128,0
2026-05-11,PROD007,STORE008,271,0,103,168,0
2026-05-11,PROD008,STORE008,46,122,56,112,0
2026-05-11,PROD009,STORE008,783,0,239,544,0
2026-05-11,PROD010,STORE008,300,0,121,179,0
2026-05-11,PROD011,STORE008,139,0,86,53,0
2026-05-11,PROD012,STORE008,128,631,316,443,0
2026-05-11,PROD013,STORE008,117,0,65,52,0
2026-05-11,PROD014,STORE008,275,0,77,198,0
2026-05-11,PROD015,STORE008,127,0,64,63,0
2026-05-11,PROD016,STORE008,164,0,64,100,0
2026-05-11,PROD017,STORE008,80,297,90,287,0
2026-05-11,PROD018,STORE008,350,0,94,256,0
2026-05-11,PROD019,STORE008,324,0,157,167,0
2026-05-11,PROD020,STORE008,42,281,80,243,0
2026-05-11,PROD001,STORE009,34,101,28,107,0
2026-05-11,PROD002,STORE009,64,0,30,34,0
2026-05-11,PROD003,STORE009,163,0,40,123,0
2026-05-11,PROD004,STORE009,54,0,27,27,0
2026-05-11,PROD005,STORE009,15,42,11,46,0
2026-05-11,PROD006,STORE009,27,0,17,10,0
2026-05-11,PROD007,STORE009,34,0,22,12,0
2026-05-11,PROD008,STORE009,24,0,11,13,0
2026-05-11,PROD009,STORE009,141,0,131,10,0
2026-05-11,PROD010,STORE009,90,0,29,61,0
2026-05-11,PROD011,STORE009,12,90,24,78,0
2026-05-11,PROD012,STORE009,113,0,42,71,0
2026-05-11,PROD013,STORE009,65,0,17,48,0
2026-05-11,PROD014,STORE009,65,0,23,42,0
2026-05-11,PROD015,STORE009,50,0,34,16,0
2026-05-11,PROD016,STORE009,34,0,14,20,0
2026-05-11,PROD017,STORE009,77,0,21,56,0
2026-05-11,PROD018,STORE009,94,0,30,64,0
2026-05-11,PROD019,STORE009,38,101,26,113,0
2026-05-11,PROD020,STORE009,65,0,20,45,0
2026-05-11,PROD001,STORE010,41,111,34,118,0
2026-05-11,PROD002,STORE010,27,83,25,85,0
2026-05-11,PROD003,STORE010,101,0,57,44,0
2026-05-11,PROD004,STORE010,50,0,19,31,0
2026-05-11,PROD005,STORE010,22,0,16,6,0
2026-05-11,PROD006,STORE010,23,0,12,11,0
2026-05-11,PROD007,STORE010,64,0,18,46,0
2026-05-11,PROD008,STORE010,45,0,12,33,0
2026-05-11,PROD009,STORE010,236,0,119,117,0
2026-05-11,PROD010,STORE010,61,0,29,32,0
2026-05-11,PROD011,STORE010,96,0,28,68,0
2026-05-11,PROD012,STORE010,45,171,49,167,0
2026-05-11,PROD013,STORE010,39,0,17,22,0
2026-05-11,PROD014,STORE010,54,0,14,40,0
2026-05-11,PROD015,STORE010,52,0,15,37,0
2026-05-11,PROD016,STORE010,55,0,15,40,0
2026-05-11,PROD017,STORE010,82,0,22,60,0
2026-05-11,PROD018,STORE010,9,68,22,55,0
2026-05-11,PROD019,STORE010,67,0,30,37,0
2026-05-11,PROD020,STORE010,19,74,22,71,0
2026-05-11,PROD001,STORE011,247,861,262,846,0
2026-05-11,PROD002,STORE011,545,0,155,390,0
2026-05-11,PROD003,STORE011,1035,0,273,762,0
2026-05-11,PROD004,STORE011,161,700,169,692,0
2026-05-11,PROD005,STORE011,244,0,102,142,0
2026-05-11,PROD006,STORE011,73,362,98,337,0
2026-05-11,PROD007,STORE011,280,0,151,129,0
2026-05-11,PROD008,STORE011,167,0,95,72,0
2026-05-11,PROD009,STORE011,1821,0,464,1357,0
2026-05-11,PROD010,STORE011,182,1024,394,812,0
2026-05-11,PROD011,STORE011,759,0,224,535,0
2026-05-11,PROD012,STORE011,577,0,282,295,0
2026-05-11,PROD013,STORE011,205,0,115,90,0
2026-05-11,PROD014,STORE011,78,594,161,511,0
2026-05-11,PROD015,STORE011,290,0,111,179,0
2026-05-11,PROD016,STORE011,124,332,112,344,0
2026-05-11,PROD017,STORE011,94,513,150,457,0
2026-05-11,PROD018,STORE011,164,839,213,790,0
2026-05-11,PROD019,STORE011,131,824,238,717,0
2026-05-11,PROD020,STORE011,382,0,122,260,0
2026-05-11,PROD001,STORE012,71,0,34,37,0
2026-05-11,PROD002,STORE012,102,0,30,72,0
2026-05-11,PROD003,STORE012,91,0,37,54,0
2026-05-11,PROD004,STORE012,68,0,18,50,0
2026-05-11,PROD005,STORE012,54,0,13,41,0
2026-05-11,PROD006,STORE012,34,0,15,19,0
2026-05-11,PROD007,STORE012,32,0,16,16,0
2026-05-11,PROD008,STORE012,40,0,10,30,0
2026-05-11,PROD009,STORE012,79,0,52,27,0
2026-05-11,PROD010,STORE012,58,0,40,18,0
2026-05-11,PROD011,STORE012,32,85,23,94,0
2026-05-11,PROD012,STORE012,146,0,55,91,0
2026-05-11,PROD013,STORE012,35,0,25,10,0
2026-05-11,PROD014,STORE012,29,0,18,11,0
2026-05-11,PROD015,STORE012,30,0,19,11,0
2026-05-11,PROD016,STORE012,24,0,15,9,0
2026-05-11,PROD017,STORE012,58,0,20,38,0
2026-05-11,PROD018,STORE012,15,83,23,75,0
2026-05-11,PROD019,STORE012,131,0,37,94,0
2026-05-11,PROD020,STORE012,61,0,16,45,0
2026-05-11,PROD001,STORE013,395,0,202,193,0
2026-05-11,PROD002,STORE013,443,0,232,211,0
2026-05-11,PROD003,STORE013,952,0,349,603,0
2026-05-11,PROD004,STORE013,340,0,150,190,0
2026-05-11,PROD005,STORE013,165,0,68,97,0
2026-05-11,PROD006,STORE013,289,0,123,166,0
2026-05-11,PROD007,STORE013,380,0,116,264,0
2026-05-11,PROD008,STORE013,215,0,85,130,0
2026-05-11,PROD009,STORE013,751,1783,502,2032,0
2026-05-11,PROD010,STORE013,522,0,190,332,0
2026-05-11,PROD011,STORE013,198,759,181,776,0
2026-05-11,PROD012,STORE013,964,0,298,666,0
2026-05-11,PROD013,STORE013,274,0,153,121,0
2026-05-11,PROD014,STORE013,382,0,145,237,0
2026-05-11,PROD015,STORE013,384,0,151,233,0
2026-05-11,PROD016,STORE013,111,282,86,307,0
2026-05-11,PROD017,STORE013,481,0,178,303,0
2026-05-11,PROD018,STORE013,348,0,167,181,0
2026-05-11,PROD019,STORE013,606,0,221,385,0
2026-05-11,PROD020,STORE013,184,436,112,508,0
2026-05-11,PROD001,STORE014,302,0,75,227,0
2026-05-11,PROD002,STORE014,270,0,86,184,0
2026-05-11,PROD003,STORE014,266,0,95,171,0
2026-05-11,PROD004,STORE014,74,219,67,226,0
2026-05-11,PROD005,STORE014,72,0,34,38,0
2026-05-11,PROD006,STORE014,102,0,28,74,0
2026-05-11,PROD007,STORE014,173,0,47,126,0
2026-05-11,PROD008,STORE014,98,0,54,44,0
2026-05-11,PROD009,STORE014,438,0,164,274,0
2026-05-11,PROD010,STORE014,284,0,77,207,0
2026-05-11,PROD011,STORE014,97,253,61,289,0
2026-05-11,PROD012,STORE014,186,0,89,97,0
2026-05-11,PROD013,STORE014,48,194,60,182,0
2026-05-11,PROD014,STORE014,128,0,52,76,0
2026-05-11,PROD015,STORE014,129,0,41,88,0
2026-05-11,PROD016,STORE014,134,0,35,99,0
2026-05-11,PROD017,STORE014,191,0,104,87,0
2026-05-11,PROD018,STORE014,119,0,63,56,0
2026-05-11,PROD019,STORE014,121,0,69,52,0
2026-05-11,PROD020,STORE014,82,0,80,2,0
2026-05-11,PROD001,STORE015,49,0,26,23,0
2026-05-11,PROD002,STORE015,34,108,35,107,0
2026-05-11,PROD003,STORE015,85,0,36,49,0
2026-05-11,PROD004,STORE015,75,0,23,52,0
2026-05-11,PROD005,STORE015,34,0,12,22,0
2026-05-11,PROD006,STORE015,9,60,18,51,0
2026-05-11,PROD007,STORE015,42,0,17,25,0
2026-05-11,PROD008,STORE015,39,0,9,30,0
2026-05-11,PROD009,STORE015,163,0,68,95,0
2026-05-11,PROD010,STORE015,85,0,35,50,0
2026-05-11,PROD011,STORE015,84,0,29,55,0
2026-05-11,PROD012,STORE015,108,0,46,62,0
2026-05-11,PROD013,STORE015,60,0,33,27,0
2026-05-11,PROD014,STORE015,60,0,21,39,0
2026-05-11,PROD015,STORE015,59,0,17,42,0
2026-05-11,PROD016,STORE015,41,0,18,23,0
2026-05-11,PROD017,STORE015,91,0,27,64,0
2026-05-11,PROD018,STORE015,88,0,27,61,0
2026-05-11,PROD019,STORE015,68,0,29,39,0
2026-05-11,PROD020,STORE015,50,0,17,33,0
2026-05-11,PROD001,STORE016,207,0,78,129,0
2026-05-11,PROD002,STORE016,41,233,59,215,0
2026-05-11,PROD003,STORE016,322,0,122,200,0
2026-05-11,PROD004,STORE016,121,0,54,67,0
2026-05-11,PROD005,STORE016,30,91,26,95,0
2026-05-11,PROD006,STORE016,22,126,39,109,0
2026-05-11,PROD007,STORE016,48,155,39,164,0
2026-05-11,PROD008,STORE016,56,0,23,33,0
2026-05-11,PROD009,STORE016,557,0,320,237,0
2026-05-11,PROD010,STORE016,23,283,78,228,0
2026-05-11,PROD011,STORE016,206,0,73,133,0
2026-05-11,PROD012,STORE016,210,0,116,94,0
2026-05-11,PROD013,STORE016,130,0,57,73,0
2026-05-11,PROD014,STORE016,169,0,44,125,0
2026-05-11,PROD015,STORE016,37,144,40,141,0
2026-05-11,PROD016,STORE016,45,108,37,116,0
2026-05-11,PROD017,STORE016,103,0,55,48,0
2026-05-11,PROD018,STORE016,190,0,59,131,0
2026-05-11,PROD019,STORE016,173,0,85,88,0
2026-05-11,PROD020,STORE016,40,196,45,191,0
2026-05-11,PROD001,STORE017,283,0,80,203,0
2026-05-11,PROD002,STORE017,284,0,79,205,0
2026-05-11,PROD003,STORE017,162,0,113,49,0
2026-05-11,PROD004,STORE017,40,163,46,157,0
2026-05-11,PROD005,STORE017,63,0,31,32,0
2026-05-11,PROD006,STORE017,84,0,71,13,0
2026-05-11,PROD007,STORE017,79,0,46,33,0
2026-05-11,PROD008,STORE017,87,0,31,56,0
2026-05-11,PROD009,STORE017,159,624,168,615,0
2026-05-11,PROD010,STORE017,106,0,70,36,0
2026-05-11,PROD011,STORE017,40,173,55,158,0
2026-05-11,PROD012,STORE017,332,0,118,214,0
2026-05-11,PROD013,STORE017,154,0,47,107,0
2026-05-11,PROD014,STORE017,65,181,69,177,0
2026-05-11,PROD015,STORE017,83,0,41,42,0
2026-05-11,PROD016,STORE017,52,131,38,145,0
2026-05-11,PROD017,STORE017,135,0,55,80,0
2026-05-11,PROD018,STORE017,169,0,67,102,0
2026-05-11,PROD019,STORE017,230,0,94,136,0
2026-05-11,PROD020,STORE017,28,159,56,131,0
2026-05-11,PROD001,STORE018,827,0,262,565,0
2026-05-11,PROD002,STORE018,603,0,191,412,0
2026-05-11,PROD003,STORE018,764,0,262,502,0
2026-05-11,PROD004,STORE018,553,0,321,232,0
2026-05-11,PROD005,STORE018,334,0,86,248,0
2026-05-11,PROD006,STORE018,77,391,113,355,0
2026-05-11,PROD007,STORE018,286,0,163,123,0
2026-05-11,PROD008,STORE018,233,0,83,150,0
2026-05-11,PROD009,STORE018,1902,0,456,1446,0
2026-05-11,PROD010,STORE018,175,892,248,819,0
2026-05-11,PROD011,STORE018,388,0,199,189,0
2026-05-11,PROD012,STORE018,490,0,345,145,0
2026-05-11,PROD013,STORE018,124,504,139,489,0
2026-05-11,PROD014,STORE018,308,0,114,194,0
2026-05-11,PROD015,STORE018,289,0,161,128,0
2026-05-11,PROD016,STORE018,405,0,130,275,0
2026-05-11,PROD017,STORE018,513,0,150,363,0
2026-05-11,PROD018,STORE018,233,652,173,712,0
2026-05-11,PROD019,STORE018,763,0,210,553,0
2026-05-11,PROD020,STORE018,214,0,99,115,0
2026-05-11,PROD001,STORE019,17,99,28,88,0
2026-05-11,PROD002,STORE019,35,100,26,109,0
2026-05-11,PROD003,STORE019,78,0,49,29,0
2026-05-11,PROD004,STORE019,57,0,20,37,0
2026-05-11,PROD005,STORE019,35,0,10,25,0
2026-05-11,PROD006,STORE019,68,0,17,51,0
2026-05-11,PROD007,STORE019,44,0,20,24,0
2026-05-11,PROD008,STORE019,10,42,12,40,0
2026-05-11,PROD009,STORE019,198,0,92,106,0
2026-05-11,PROD010,STORE019,84,0,46,38,0
2026-05-11,PROD011,STORE019,56,0,29,27,0
2026-05-11,PROD012,STORE019,140,0,47,93,0
2026-05-11,PROD013,STORE019,27,69,19,77,0
2026-05-11,PROD014,STORE019,35,0,22,13,0
2026-05-11,PROD015,STORE019,13,51,15,49,0
2026-05-11,PROD016,STORE019,29,0,14,15,0
2026-05-11,PROD017,STORE019,75,0,29,46,0
2026-05-11,PROD018,STORE019,83,0,32,51,0
2026-05-11,PROD019,STORE019,104,0,52,52,0
2026-05-11,PROD020,STORE019,57,0,20,37,0
2026-05-11,PROD001,STORE020,115,0,32,83,0
2026-05-11,PROD002,STORE020,71,0,34,37,0
2026-05-11,PROD003,STORE020,150,0,56,94,0
2026-05-11,PROD004,STORE020,59,0,21,38,0
2026-05-11,PROD005,STORE020,9,50,14,45,0
2026-05-11,PROD006,STORE020,33,0,13,20,0
2026-05-11,PROD007,STORE020,31,0,23,8,0
2026-05-11,PROD008,STORE020,51,0,21,30,0
2026-05-11,PROD009,STORE020,192,0,66,126,0
2026-05-11,PROD010,STORE020,107,0,40,67,0
2026-05-11,PROD011,STORE020,70,0,29,41,0
2026-05-11,PROD012,STORE020,118,0,55,63,0
2026-05-11,PROD013,STORE020,58,0,18,40,0
2026-05-11,PROD014,STORE020,30,75,21,84,0
2026-05-11,PROD015,STORE020,64,0,17,47,0
2026-05-11,PROD016,STORE020,62,0,17,45,0
2026-05-11,PROD017,STORE020,49,0,20,29,0
2026-05-11,PROD018,STORE020,49,0,25,24,0
2026-05-11,PROD019,STORE020,136,0,57,79,0
2026-05-11,PROD020,STORE020,58,0,13,45,0
2026-05-11,PROD001,STORE021,87,251,88,250,0
2026-05-11,PROD002,STORE021,216,0,73,143,0
2026-05-11,PROD003,STORE021,57,282,94,245,0
2026-05-11,PROD004,STORE021,148,0,58,90,0
2026-05-11,PROD005,STORE021,135,0,33,102,0
2026-05-11,PROD006,STORE021,76,0,31,45,0
2026-05-11,PROD007,STORE021,118,0,51,67,0
2026-05-11,PROD008,STORE021,57,0,29,28,0
2026-05-11,PROD009,STORE021,349,0,149,200,0
2026-05-11,PROD010,STORE021,233,0,73,160,0
2026-05-11,PROD011,STORE021,96,245,90,251,0
2026-05-11,PROD012,STORE021,219,0,92,127,0
2026-05-11,PROD013,STORE021,39,212,92,159,0
2026-05-11,PROD014,STORE021,79,0,69,10,0
2026-05-11,PROD015,STORE021,94,0,33,61,0
2026-05-11,PROD016,STORE021,76,0,43,33,0
2026-05-11,PROD017,STORE021,145,0,50,95,0
2026-05-11,PROD018,STORE021,129,0,54,75,0
2026-05-11,PROD019,STORE021,194,0,70,124,0
2026-05-11,PROD020,STORE021,156,0,64,92,0
2026-05-11,PROD001,STORE022,105,414,120,399,0
2026-05-11,PROD002,STORE022,382,0,115,267,0
2026-05-11,PROD003,STORE022,376,0,166,210,0
2026-05-11,PROD004,STORE022,75,245,86,234,0
2026-05-11,PROD005,STORE022,166,0,66,100,0
2026-05-11,PROD006,STORE022,151,0,57,94,0
2026-05-11,PROD007,STORE022,235,0,72,163,0
2026-05-11,PROD008,STORE022,143,0,47,96,0
2026-05-11,PROD009,STORE022,684,0,254,430,0
2026-05-11,PROD010,STORE022,532,0,157,375,0
2026-05-11,PROD011,STORE022,219,0,119,100,0
2026-05-11,PROD012,STORE022,346,0,221,125,0
2026-05-11,PROD013,STORE022,132,0,62,70,0
2026-05-11,PROD014,STORE022,151,0,77,74,0
2026-05-11,PROD015,STORE022,155,0,66,89,0
2026-05-11,PROD016,STORE022,120,0,71,49,0
2026-05-11,PROD017,STORE022,275,0,106,169,0
2026-05-11,PROD018,STORE022,509,0,240,269,0
2026-05-11,PROD019,STORE022,315,0,118,197,0
2026-05-11,PROD020,STORE022,219,0,93,126,0
2026-05-11,PROD001,STORE023,164,619,196,587,0
2026-05-11,PROD002,STORE023,160,816,236,740,0
2026-05-11,PROD003,STORE023,1110,0,350,760,0
2026-05-11,PROD004,STORE023,254,0,146,108,0
2026-05-11,PROD005,STORE023,108,348,97,359,0
2026-05-11,PROD006,STORE023,285,0,101,184,0
2026-05-11,PROD007,STORE023,414,0,140,274,0
2026-05-11,PROD008,STORE023,302,0,91,211,0
2026-05-11,PROD009,STORE023,444,1855,520,1779,0
2026-05-11,PROD010,STORE023,451,0,228,223,0
2026-05-11,PROD011,STORE023,410,0,150,260,0
2026-05-11,PROD012,STORE023,1231,0,350,881,0
2026-05-11,PROD013,STORE023,222,575,161,636,0
2026-05-11,PROD014,STORE023,201,0,106,95,0
2026-05-11,PROD015,STORE023,475,0,137,338,0
2026-05-11,PROD016,STORE023,161,0,85,76,0
2026-05-11,PROD017,STORE023,164,560,333,391,0
2026-05-11,PROD018,STORE023,117,627,183,561,0
2026-05-11,PROD019,STORE023,857,0,235,622,0
2026-05-11,PROD020,STORE023,364,0,126,238,0
2026-05-11,PROD001,STORE024,349,0,131,218,0
2026-05-11,PROD002,STORE024,74,436,184,326,0
2026-05-11,PROD003,STORE024,509,0,142,367,0
2026-05-11,PROD004,STORE024,282,0,86,196,0
2026-05-11,PROD005,STORE024,163,0,56,107,0
2026-05-11,PROD006,STORE024,108,0,67,41,0
2026-05-11,PROD007,STORE024,219,0,84,135,0
2026-05-11,PROD008,STORE024,118,0,53,65,0
2026-05-11,PROD009,STORE024,1051,0,284,767,0
2026-05-11,PROD010,STORE024,280,0,131,149,0
2026-05-11,PROD011,STORE024,255,0,107,148,0
2026-05-11,PROD012,STORE024,189,682,184,687,0
2026-05-11,PROD013,STORE024,223,0,70,153,0
2026-05-11,PROD014,STORE024,200,0,97,103,0
2026-05-11,PROD015,STORE024,188,0,73,115,0
2026-05-11,PROD016,STORE024,104,0,59,45,0
2026-05-11,PROD017,STORE024,202,0,90,112,0
2026-05-11,PROD018,STORE024,75,462,109,428,0
2026-05-11,PROD019,STORE024,337,0,131,206,0
2026-05-11,PROD020,STORE024,302,0,83,219,0
2026-05-11,PROD001,STORE025,147,437,111,473,0
2026-05-11,PROD002,STORE025,474,0,108,366,0
2026-05-11,PROD003,STORE025,117,450,148,419,0
2026-05-11,PROD004,STORE025,336,0,88,248,0
2026-05-11,PROD005,STORE025,50,158,45,163,0
2026-05-11,PROD006,STORE025,214,0,50,164,0
2026-05-11,PROD007,STORE025,111,0,67,44,0
2026-05-11,PROD008,STORE025,101,0,44,57,0
2026-05-11,PROD009,STORE025,938,0,301,637,0
2026-05-11,PROD010,STORE025,284,0,175,109,0
2026-05-11,PROD011,STORE025,107,364,106,365,0
2026-05-11,PROD012,STORE025,348,0,171,177,0
2026-05-11,PROD013,STORE025,294,0,105,189,0
2026-05-11,PROD014,STORE025,72,271,71,272,0
2026-05-11,PROD015,STORE025,220,0,70,150,0
2026-05-11,PROD016,STORE025,147,0,51,96,0
2026-05-11,PROD017,STORE025,193,0,87,106,0
2026-05-11,PROD018,STORE025,467,0,128,339,0
2026-05-11,PROD019,STORE025,230,0,219,11,0
2026-05-11,PROD020,STORE025,203,0,56,147,0
2026-05-11,PROD001,STORE026,184,620,208,596,0
2026-05-11,PROD002,STORE026,618,0,188,430,0
2026-05-11,PROD003,STORE026,983,0,258,725,0
